Filename,Original,Translate
trad_divina_commedia_paradiso_3_1.csv,"segnata nel mio capo io manifesti,","del regno benedetto timbrato nella mia mente,"
trad_divina_commedia_paradiso_3_1.csv,vedra mi al pi  del tuo diletto legno,"mi troverai ai piedi del tuo albero,"
trad_divina_commedia_paradiso_3_1.csv,"venire, e coronarmi de le foglie",incoronare me stesso con le stesse foglie
trad_divina_commedia_paradiso_3_1.csv,che la materia e tu mi farai degno.,di cui il mio tema e voi mi renderete degno.
trad_divina_commedia_paradiso_3_1.csv,"S  rade volte, padre, se ne coglie","Cos  raramente, padre, sono riuniti"
trad_divina_commedia_paradiso_3_1.csv,"per tr unfare o cesare o poeta,",per segnare il trionfo di un Cesare o di un poeta...
trad_divina_commedia_paradiso_3_1.csv,"colpa e vergogna de l umane voglie,",colpa e vergogna dei desideri umani...
trad_divina_commedia_paradiso_3_1.csv,che parturir letizia in su la lieta,"che qualcuno li sta persino bramando,"
trad_divina_commedia_paradiso_3_1.csv,delfica de t  dovria la fronda,"quelle foglie sul ramo di Peneian, dovrebbe fare"
trad_divina_commedia_paradiso_3_1.csv,"peneia, quando alcun di s  asseta.",il dio gioioso Delphic d  vita alla gioia.
trad_divina_commedia_paradiso_3_1.csv,Poca favilla gran fiamma seconda ,Il grande fuoco salta dalla scintilla pi  piccola.
trad_divina_commedia_paradiso_3_1.csv,forse di retro a me con miglior voci,"Forse, sulla mia scia, la preghiera sar  plasmata"
trad_divina_commedia_paradiso_3_1.csv,si pregher  perch  Cirra risponda.,con parole migliori che Cyrrha possa rispondere.
trad_divina_commedia_paradiso_3_1.csv,Surge ai mortali per diverse foci,La lampada del mondo sorge su di noi mortali
trad_divina_commedia_paradiso_3_1.csv,la lucerna del mondo  ma da quella,"in punti diversi. Ma, da quello che si unisce"
trad_divina_commedia_paradiso_3_1.csv,"che quattro cerchi giugne con tre croci,","quattro cerchi con tre incroci, viene fuori"
trad_divina_commedia_paradiso_3_1.csv,con miglior corso e con migliore stella,su un percorso migliore e in concomitanza
trad_divina_commedia_paradiso_3_1.csv,"esce congiunta, e la mondana cera",con un segno migliore. Poi tempera e impronta
trad_divina_commedia_paradiso_3_1.csv,pi  a suo modo tempera e suggella.,la cera del mondo pi  alla sua propria moda.
trad_divina_commedia_paradiso_3_1.csv,Fatto avea di l  mane e di qua sera,La sua ascesa vicino a quel punto aveva tirato fuori la mattina l 
trad_divina_commedia_paradiso_3_1.csv,"tal foce, e quasi tutto era l  bianco","e sera qui, e quell emisfero"
trad_divina_commedia_paradiso_3_1.csv,"quello emisperio, e l altra parte nera,","era schierato in luce, questo in oscurit ,"
trad_divina_commedia_paradiso_3_1.csv,quando Beatrice in sul sinistro fianco,quando vidi che Beatrice si era rivoltata verso la sua sinistra
trad_divina_commedia_paradiso_3_1.csv,vidi rivolta e riguardar nel sole ,e ora stava fissando il sole...
trad_divina_commedia_paradiso_3_1.csv,aguglia s  non li s affisse unquanco.,Mai l aquila aveva fissato il suo sguardo su di esso.
trad_divina_commedia_paradiso_3_1.csv,E s  come secondo raggio suole,"E, come un secondo raggio uscir  dal primo"
trad_divina_commedia_paradiso_3_1.csv,"uscir del primo e risalire in suso,","e rialzarsi fino alla sua sorgente,"
trad_divina_commedia_paradiso_3_1.csv,"pur come pelegrin che tornar vuole,","anche come un pellegrino desidera tornare a casa,"
trad_divina_commedia_paradiso_3_1.csv,"cos  de l atto suo, per li occhi infuso","cos  il suo sguardo, versando attraverso i miei occhi"
trad_divina_commedia_paradiso_3_1.csv,"ne l imagine mia, il mio si fece,","sulla mia immaginazione, si   fatta mia, e io,"
trad_divina_commedia_paradiso_3_1.csv,e fissi li occhi al sole oltre nostr uso.,"contro la nostra pratica, metti i miei occhi sul sole."
trad_divina_commedia_paradiso_3_1.csv,"Molto   licito l , che qui non lece",Molto che i nostri poteri qui non possono sostenere   l 
trad_divina_commedia_paradiso_3_1.csv,"a le nostre virt , merc  del loco",consentito in virt  della natura del luogo
trad_divina_commedia_paradiso_3_1.csv,fatto per proprio de l umana spece.,creato come dimora adatta all uomo.
trad_divina_commedia_paradiso_3_1.csv,"Io nol soffersi molto, n  s  poco,","Non potevo sopportarlo a lungo, ma non cos  breve un tempo"
trad_divina_commedia_paradiso_3_1.csv,"ch io nol vedessi sfavillar dintorno,","per non vederlo scintillare ovunque,"
trad_divina_commedia_paradiso_3_1.csv,com  ferro che bogliente esce del foco ,come il ferro liquido che scorre dal fuoco.
trad_divina_commedia_paradiso_3_1.csv,e di s bito parve giorno a giorno,"Improvvisamente sembrava che un giorno fosse stato aggiunto a quel giorno,"
trad_divina_commedia_paradiso_3_1.csv,"essere aggiunto, come quei che puote",come se Colui che ha il potere
trad_divina_commedia_paradiso_3_1.csv,avesse il ciel d un altro sole addorno.,aveva adornato il cielo con un secondo sole.
trad_divina_commedia_paradiso_3_1.csv,Beatrice tutta ne l etterne rote,Beatrice aveva fissato gli occhi.
trad_divina_commedia_paradiso_3_1.csv,fissa con li occhi stava  e io in lei,sulle ruote eterne e ora fisso
trad_divina_commedia_paradiso_3_1.csv,"le luci fissi, di l  s  rimote.","la mia vista su di lei, ritirandola dall alto."
trad_divina_commedia_paradiso_3_1.csv,"Nel suo aspetto tal dentro mi fei,","Mentre la guardavo, ero cambiato dentro,"
trad_divina_commedia_paradiso_3_1.csv,qual si f  Glauco nel gustar de l erba,come Glauco era sulla degustazione dell erba
trad_divina_commedia_paradiso_3_1.csv,che  l f  consorto in mar de li altri d i.,che lo ha reso consorte degli dei nel mare.
trad_divina_commedia_paradiso_3_1.csv,Trasumanar significar,Per volare oltre l umano non pu  essere descritto
trad_divina_commedia_paradiso_3_1.csv,non si poria  per  l essemplo basti,a parole. Che l esempio sia sufficiente a uno
trad_divina_commedia_paradiso_3_1.csv,a cui esper enza grazia serba.,per chi la grazia tiene in serbo questa esperienza.
trad_divina_commedia_paradiso_3_1.csv,S i  era sol di me quel che creasti,Che io fossi l  solo in quella parte che tu...
trad_divina_commedia_paradiso_3_1.csv,"novellamente, amor che  l ciel governi,","l ultimo creato   conosciuto solo a te, o amore che governa"
trad_divina_commedia_paradiso_3_1.csv,"tu  l sai, che col tuo lume mi levasti.",il cielo e mi ha attirato l  con la tua luce.
trad_divina_commedia_paradiso_3_1.csv,Quando la rota che tu sempiterni,"Quando i cieli tu hai fatto eterno,"
trad_divina_commedia_paradiso_3_1.csv,"desiderato, a s  mi fece atteso","ruotando nel desiderio, catturato la mia attenzione"
trad_divina_commedia_paradiso_3_1.csv,"con l armonia che temperi e discerni,","con l armonia che affliggi,"
trad_divina_commedia_paradiso_3_1.csv,parvemi tanto allor del cielo acceso,allora gran parte del cielo sembrava bruciato
trad_divina_commedia_paradiso_3_1.csv,"de la fiamma del sol, che pioggia o fiume",per il sole fiammeggiante che n  pioggia n  fiume
trad_divina_commedia_paradiso_3_1.csv,lago non fece alcun tanto disteso.,mai nutrito un lago cos  vasto.
trad_divina_commedia_paradiso_3_1.csv,La novit  del suono e  l grande lume,La novit  del suono e la luce luminosa
trad_divina_commedia_paradiso_3_1.csv,di lor cagion m accesero un disio,illuminato in me tale desiderio ardente di conoscere la loro causa
trad_divina_commedia_paradiso_3_1.csv,mai non sentito di cotanto acume.,come non avevo mai provato con tanta nitidezza.
trad_divina_commedia_paradiso_3_1.csv,"Ond ella, che vedea me s  com io,","E lei, che mi conosceva come conoscevo me stessa,"
trad_divina_commedia_paradiso_3_1.csv,"a qu etarmi l animo commosso,",per calmare la mia mente agitata
trad_divina_commedia_paradiso_3_1.csv,"pria ch io a dimandar, la bocca aprio","prima ancora che cominciassi a parlare, le separavo le labbra"
trad_divina_commedia_paradiso_3_1.csv,e cominci    Tu stesso ti fai grosso,e disse   Ti fai noioso imbecille
trad_divina_commedia_paradiso_3_1.csv,"col falso imaginar, s  che non vedi","con false nozioni, in modo che non si pu  vedere"
trad_divina_commedia_paradiso_3_1.csv,ci  che vedresti se l avessi scosso.,"quello che avresti capito, se non li avessi buttati via."
trad_divina_commedia_paradiso_3_1.csv,"Tu non se  in terra, s  come tu credi ","Non sei ancora sulla terra, come credi."
trad_divina_commedia_paradiso_3_1.csv,"ma folgore, fuggendo il proprio sito,","In effetti, fulmini che osano dalla sua fonte"
trad_divina_commedia_paradiso_3_1.csv,non corse come tu ch ad esso riedi .,Non hai mai accelerato tanto quanto torni dalla tua. 
trad_divina_commedia_paradiso_3_1.csv,S io fui del primo dubbio disvestito,Se mi avessero privato della mia precedente confusione...
trad_divina_commedia_paradiso_3_1.csv,"per le sorrise parolette brevi,","con le sue brevi e sorridenti parole,"
trad_divina_commedia_paradiso_3_1.csv,dentro ad un nuovo pi  fu  inretito,Ero il pi  impigliato nel nuovo dubbio
trad_divina_commedia_paradiso_3_1.csv,e dissi   Gi  contento,e disse   Io ero contento di essere rilasciato
trad_divina_commedia_paradiso_3_1.csv,di grande ammirazion  ma ora ammiro,"dal mio stupore, ma ora sono stupito"
trad_divina_commedia_paradiso_3_1.csv,com io trascenda questi corpi levi .,che posso scorrere attraverso questi corpi luminosi. 
trad_divina_commedia_paradiso_3_1.csv,"Ond ella, appresso d un p o sospiro,","Poi, sospirando con piet ,"
trad_divina_commedia_paradiso_3_1.csv,li occhi drizz  ver  me con quel sembiante,piegato i suoi occhi su di me con solo quello sguardo
trad_divina_commedia_paradiso_3_1.csv,"che madre fa sovra figlio deliro,","una madre getta sul suo bambino delirante,"
trad_divina_commedia_paradiso_3_1.csv,e cominci    Le cose tutte quante,e disse   Tutte le cose create hanno un ordine
trad_divina_commedia_paradiso_3_1.csv,"hanno ordine tra loro, e questo   forma","in se stessi, e questo genera la forma"
trad_divina_commedia_paradiso_3_1.csv,che l universo a Dio fa simigliante.,che permette all universo di assomigliare a Dio.
trad_divina_commedia_paradiso_3_1.csv,Qui veggion l alte creature l orma,Qui le creature superiori vedono l impronta
trad_divina_commedia_paradiso_3_1.csv,"de l etterno valore, il qual   fine","della pena eterna, la fine"
trad_divina_commedia_paradiso_3_1.csv,al quale   fatta la toccata norma.,per la quale quel modello era esso stesso esposto.
trad_divina_commedia_paradiso_3_1.csv,Ne l ordine ch io dico sono accline," In questo ordine, tutte le nature hanno la loro piega"
trad_divina_commedia_paradiso_3_1.csv,"tutte nature, per diverse sorti,","secondo i loro diversi destini,"
trad_divina_commedia_paradiso_3_1.csv,pi  al principio loro e men vicine ,sia pi  vicino alla loro fonte o pi  lontano da essa.
trad_divina_commedia_paradiso_3_1.csv,onde si muovono a diversi porti," Si muovono, quindi, verso diversi porti"
trad_divina_commedia_paradiso_3_1.csv,"per lo gran mar de l essere, e ciascuna","sulla vastit  del mare dell essere,"
trad_divina_commedia_paradiso_3_1.csv,con istinto a lei dato che la porti.,ciascuno intriso di istinto che lo spinge sul suo corso.
trad_divina_commedia_paradiso_3_1.csv,Questi ne porta il foco inver  la luna ," Questo istinto porta fuoco verso la luna,"
trad_divina_commedia_paradiso_3_1.csv,questi ne  cor mortali   permotore ,"questa   la forza in movimento nei cuori mortali,"
trad_divina_commedia_paradiso_3_1.csv,questi la terra in s  stringe e aduna ,questo lega la terra alla terra e la rende unica.
trad_divina_commedia_paradiso_3_1.csv,n  pur le creature che son fore, Questo arco spinge non solo creato le cose
trad_divina_commedia_paradiso_3_1.csv,"d intelligenza quest arco saetta,","che mancano di intelligenza, ma anche quelli"
trad_divina_commedia_paradiso_3_1.csv,ma quelle c hanno intelletto e amore.,che hanno sia l intelletto che l amore.
trad_divina_commedia_paradiso_3_1.csv,"La provedenza, che cotanto assetta,"," La prova, che regola tutto questo,"
trad_divina_commedia_paradiso_3_1.csv,del suo lume fa  l ciel sempre qu eto,fa con la sua luce per sempre calmare il cielo
trad_divina_commedia_paradiso_3_1.csv,nel qual si volge quel c ha maggior fretta ,"che contiene quello che gira con la massima velocit ,"
trad_divina_commedia_paradiso_3_1.csv,"e ora l , come a sito decreto,"," e l , ora, per un luogo stabilito,"
trad_divina_commedia_paradiso_3_1.csv,cen porta la virt  di quella corda,"il potere di quella corda ci porta,"
trad_divina_commedia_paradiso_3_1.csv,che ci  che scocca drizza in segno lieto.,"puntato, come   tutto spara, ad un bersaglio gioioso."
trad_divina_commedia_paradiso_3_1.csv,"Vero   che, come forma non s accorda",   vero che come un opera spesso fallir 
trad_divina_commedia_paradiso_3_1.csv,"molte f ate a l intenzion de l arte,","per corrispondere alla sua forma prevista, alla sua materia"
trad_divina_commedia_paradiso_3_1.csv,"perch a risponder la materia   sorda,","sordo e insensibile al piano dell artigiano,"
trad_divina_commedia_paradiso_3_1.csv,cos  da questo corso si diparte,"Cosi  a volte una creatura, che ha la capacita ..."
trad_divina_commedia_paradiso_3_1.csv,"talor la creatura, c ha podere","per sterzare, cos  spinto, dirigersi verso un altra via,"
trad_divina_commedia_paradiso_3_1.csv,"di piegar, cos  pinta, in altra parte ",in deviazione dal corso migliore
trad_divina_commedia_paradiso_3_1.csv,e s  come veder si pu  cadere," e, proprio come a volte vediamo il fuoco"
trad_divina_commedia_paradiso_3_1.csv,"foco di nube, s  l impeto primo","cadere da una nuvola, proprio cos  l impulso primordiale,"
trad_divina_commedia_paradiso_3_1.csv,l atterra torto da falso piacere.,"deviato dal falso piacere, la volge verso la terra."
trad_divina_commedia_paradiso_3_1.csv,"Non dei pi  ammirar, se bene stimo,"," Se ho ragione, non dovresti pi  chiederti"
trad_divina_commedia_paradiso_3_1.csv,"lo tuo salir, se non come d un rivo",al tuo sorgere che alla discesa di un ruscello
trad_divina_commedia_paradiso_3_1.csv,se d alto monte scende giuso ad imo.,dalla cima di una montagna fino ai piedi.
trad_divina_commedia_paradiso_3_1.csv,"Maraviglia sarebbe in te se, privo","Sarebbe stupefacente se tu, liberati"
trad_divina_commedia_paradiso_3_1.csv,"d impedimento, gi  ti fossi assiso,","da ogni ostacolo, era rimasto sotto,"
trad_divina_commedia_paradiso_3_1.csv,com a terra qu ete in foco vivo .,come se sulla terra una fiamma viva si fosse fermata. 
trad_divina_commedia_paradiso_3_1.csv,Quinci rivolse inver  lo cielo il viso.,Poi volse la faccia verso il cielo.
trad_divina_commedia_paradiso_3_2.csv,"O voi che siete in piccioletta barca,",La gloria di Colui che muove ogni cosa
trad_divina_commedia_paradiso_3_2.csv,"desiderosi d ascoltar, seguiti",pervade l universo e splende
trad_divina_commedia_paradiso_3_2.csv,"dietro al mio legno che cantando varca,",in una parte di pi  e in un altra di meno.
trad_divina_commedia_paradiso_3_2.csv,tornate a riveder li vostri liti ,Ero in quel paradiso che riceve
trad_divina_commedia_paradiso_3_2.csv,"non vi mettete in pelago, ch  forse,",pi  della Sua luce. Colui che scende di l 
trad_divina_commedia_paradiso_3_2.csv,"perdendo me, rimarreste smarriti.","non pu  n  sapere n  dire ci  che ha visto,"
trad_divina_commedia_paradiso_3_2.csv,L acqua ch io prendo gi  mai non si corse ,"perch , avvicinandosi al suo desiderio,"
trad_divina_commedia_paradiso_3_2.csv,"Minerva spira, e conducemi Appollo,",cos  profondamente   il nostro intelletto immerso
trad_divina_commedia_paradiso_3_2.csv,e nove Muse mi dimostran l Orse.,che la memoria non pu  seguirla.
trad_divina_commedia_paradiso_3_2.csv,Voialtri pochi che drizzaste il collo,"Tuttavia, come gran parte del regno santo"
trad_divina_commedia_paradiso_3_2.csv,"per tempo al pan de li angeli, del quale",come ho potuto conservare come tesoro nella mia mente
trad_divina_commedia_paradiso_3_2.csv,"vivesi qui ma non sen vien satollo,",ora diventera  l oggetto della mia canzone.
trad_divina_commedia_paradiso_3_2.csv,metter potete ben per l alto sale,"O buon Apollo, per quest ultimo travaglio"
trad_divina_commedia_paradiso_3_2.csv,"vostro navigio, servando mio solco",rendimi un vascello degno
trad_divina_commedia_paradiso_3_2.csv,dinanzi a l acqua che ritorna equale.,del dono del tuo alloro belov d.
trad_divina_commedia_paradiso_3_2.csv,Que  glor osi che passaro al Colco,"Fino a questo punto, una vetta del monte Parnassus"
trad_divina_commedia_paradiso_3_2.csv,"non s ammiraron come voi farete,","  stato abbastanza, ma ora ho bisogno di entrambi"
trad_divina_commedia_paradiso_3_2.csv,quando Ias n vider fatto bifolco.,per affrontare la lotta che attende.
trad_divina_commedia_paradiso_3_2.csv,La concreata e perpet a sete,Entra nel mio seno e respira in me
trad_divina_commedia_paradiso_3_2.csv,del de forme regno cen portava,"come quando hai tirato fuori Marsia,"
trad_divina_commedia_paradiso_3_2.csv,veloci quasi come  l ciel vedete.,fuori dal rivestimento delle sue membra.
trad_divina_commedia_paradiso_3_2.csv,"Beatrice in suso, e io in lei guardava ","O santo Potere, se tu mi prestassi di te stesso"
trad_divina_commedia_paradiso_3_2.csv,e forse in tanto in quanto un quadrel posa,abbastanza che io possa mostrare la pi  mera ombra
trad_divina_commedia_paradiso_3_2.csv,"e vola e da la noce si dischiava,","del regno benedetto timbrato nella mia mente,"
trad_divina_commedia_paradiso_3_2.csv,giunto mi vidi ove mirabil cosa,"mi troverai ai piedi del tuo albero,"
trad_divina_commedia_paradiso_3_2.csv,mi torse il viso a s   e per  quella,incoronare me stesso con le stesse foglie
trad_divina_commedia_paradiso_3_2.csv,"cui non potea mia cura essere ascosa,",di cui il mio tema e voi mi renderete degno.
trad_divina_commedia_paradiso_3_2.csv,"volta ver  me, s  lieta come bella,","Cos  raramente, padre, sono riuniti"
trad_divina_commedia_paradiso_3_2.csv," Drizza la mente in Dio grata , mi disse,",per segnare il trionfo di un Cesare o di un poeta...
trad_divina_commedia_paradiso_3_2.csv, che n ha congiunti con la prima stella .,colpa e vergogna dei desideri umani...
trad_divina_commedia_paradiso_3_2.csv,Parev a me che nube ne coprisse,"che qualcuno li sta persino bramando,"
trad_divina_commedia_paradiso_3_2.csv,"lucida, spessa, solida e pulita,","quelle foglie sul ramo di Peneian, dovrebbe fare"
trad_divina_commedia_paradiso_3_2.csv,quasi adamante che lo sol ferisse.,il dio gioioso Delphic d  vita alla gioia.
trad_divina_commedia_paradiso_3_2.csv,Per entro s  l etterna margarita,Il grande fuoco salta dalla scintilla pi  piccola.
trad_divina_commedia_paradiso_3_2.csv,"ne ricevette, com acqua recepe","Forse, sulla mia scia, la preghiera sar  plasmata"
trad_divina_commedia_paradiso_3_2.csv,raggio di luce permanendo unita.,con parole migliori che Cyrrha possa rispondere.
trad_divina_commedia_paradiso_3_2.csv,"S io era corpo, e qui non si concepe",La lampada del mondo sorge su di noi mortali
trad_divina_commedia_paradiso_3_2.csv,"com una dimensione altra patio,","in punti diversi. Ma, da quello che si unisce"
trad_divina_commedia_paradiso_3_2.csv,"ch esser convien se corpo in corpo repe,","quattro cerchi con tre incroci, viene fuori"
trad_divina_commedia_paradiso_3_2.csv,accender ne dovria pi  il disio,su un percorso migliore e in concomitanza
trad_divina_commedia_paradiso_3_2.csv,di veder quella essenza in che si vede,con un segno migliore. Poi tempera e impronta
trad_divina_commedia_paradiso_3_2.csv,come nostra natura e Dio s unio.,la cera del mondo pi  alla sua propria moda.
trad_divina_commedia_paradiso_3_2.csv,"L  si vedr  ci  che tenem per fede,",La sua ascesa vicino a quel punto aveva tirato fuori la mattina l 
trad_divina_commedia_paradiso_3_2.csv,"non dimostrato, ma fia per s  noto","e sera qui, e quell emisfero"
trad_divina_commedia_paradiso_3_2.csv,a guisa del ver primo che l uom crede.,"era schierato in luce, questo in oscurit ,"
trad_divina_commedia_paradiso_3_2.csv,"Io rispuosi   Madonna, s  devoto",quando vidi che Beatrice si era rivoltata verso la sua sinistra
trad_divina_commedia_paradiso_3_2.csv,"com esser posso pi , ringrazio lui",e ora stava fissando il sole...
trad_divina_commedia_paradiso_3_2.csv,lo qual dal mortal mondo m ha remoto.,Mai l aquila aveva fissato il suo sguardo su di esso.
trad_divina_commedia_paradiso_3_2.csv,Ma ditemi  che son li segni bui,"E, come un secondo raggio uscir  dal primo"
trad_divina_commedia_paradiso_3_2.csv,"di questo corpo, che l  giuso in terra","e rialzarsi fino alla sua sorgente,"
trad_divina_commedia_paradiso_3_2.csv,fan di Cain favoleggiare altrui? .,"anche come un pellegrino desidera tornare a casa,"
trad_divina_commedia_paradiso_3_2.csv,"Ella sorrise alquanto, e poi  S elli erra","cos  il suo sguardo, versando attraverso i miei occhi"
trad_divina_commedia_paradiso_3_2.csv,"l oppin on , mi disse,  d i mortali","sulla mia immaginazione, si   fatta mia, e io,"
trad_divina_commedia_paradiso_3_2.csv,"dove chiave di senso non diserra,","contro la nostra pratica, metti i miei occhi sul sole."
trad_divina_commedia_paradiso_3_2.csv,certo non ti dovrien punger li strali,Molto che i nostri poteri qui non possono sostenere   l 
trad_divina_commedia_paradiso_3_2.csv,"d ammirazione omai, poi dietro ai sensi",consentito in virt  della natura del luogo
trad_divina_commedia_paradiso_3_2.csv,vedi che la ragione ha corte l ali.,creato come dimora adatta all uomo.
trad_divina_commedia_paradiso_3_2.csv,Ma dimmi quel che tu da te ne pensi .,"Non potevo sopportarlo a lungo, ma non cos  breve un tempo"
trad_divina_commedia_paradiso_3_2.csv,E io   Ci  che n appar qua s  diverso,"per non vederlo scintillare ovunque,"
trad_divina_commedia_paradiso_3_2.csv,credo che fanno i corpi rari e densi .,come il ferro liquido che scorre dal fuoco.
trad_divina_commedia_paradiso_3_2.csv,Ed ella   Certo assai vedrai sommerso,"Improvvisamente sembrava che un giorno fosse stato aggiunto a quel giorno,"
trad_divina_commedia_paradiso_3_2.csv,"nel falso il creder tuo, se bene ascolti",come se Colui che ha il potere
trad_divina_commedia_paradiso_3_2.csv,l argomentar ch io li far  avverso.,aveva adornato il cielo con un secondo sole.
trad_divina_commedia_paradiso_3_2.csv,La spera ottava vi dimostra molti,Beatrice aveva fissato gli occhi.
trad_divina_commedia_paradiso_3_2.csv,"lumi, li quali e nel quale e nel quanto",sulle ruote eterne e ora fisso
trad_divina_commedia_paradiso_3_2.csv,notar si posson di diversi volti.,"la mia vista su di lei, ritirandola dall alto."
trad_divina_commedia_paradiso_3_2.csv,"Se raro e denso ci  facesser tanto,","Mentre la guardavo, ero cambiato dentro,"
trad_divina_commedia_paradiso_3_2.csv,"una sola virt  sarebbe in tutti,",come Glauco era sulla degustazione dell erba
trad_divina_commedia_paradiso_3_2.csv,pi  e men distributa e altrettanto.,che lo ha reso consorte degli dei nel mare.
trad_divina_commedia_paradiso_3_2.csv,Virt  diverse esser convegnon frutti,Per volare oltre l umano non pu  essere descritto
trad_divina_commedia_paradiso_3_2.csv,"di princ pi formali, e quei, for ch uno,",a parole. Che l esempio sia sufficiente a uno
trad_divina_commedia_paradiso_3_2.csv,seguiterieno a tua ragion distrutti.,per chi la grazia tiene in serbo questa esperienza.
trad_divina_commedia_paradiso_3_2.csv,"Ancor, se raro fosse di quel bruno",Che io fossi l  solo in quella parte che tu...
trad_divina_commedia_paradiso_3_2.csv,"cagion che tu dimandi, o d oltre in parte","l ultimo creato   conosciuto solo a te, o amore che governa"
trad_divina_commedia_paradiso_3_2.csv,fora di sua materia s  digiuno,il cielo e mi ha attirato l  con la tua luce.
trad_divina_commedia_paradiso_3_2.csv,"esto pianeto, o, s  come comparte","Quando i cieli tu hai fatto eterno,"
trad_divina_commedia_paradiso_3_2.csv,"lo grasso e  l magro un corpo, cos  questo","ruotando nel desiderio, catturato la mia attenzione"
trad_divina_commedia_paradiso_3_2.csv,nel suo volume cangerebbe carte.,"con l armonia che affliggi,"
trad_divina_commedia_paradiso_3_2.csv,"Se  l primo fosse, fora manifesto",allora gran parte del cielo sembrava bruciato
trad_divina_commedia_paradiso_3_2.csv,"ne l eclissi del sol, per trasparere",per il sole fiammeggiante che n  pioggia n  fiume
trad_divina_commedia_paradiso_3_2.csv,lo lume come in altro raro ingesto.,mai nutrito un lago cos  vasto.
trad_divina_commedia_paradiso_3_2.csv,Questo non    per    da vedere,La novit  del suono e la luce luminosa
trad_divina_commedia_paradiso_3_2.csv,"de l altro  e s elli avvien ch io l altro cassi,",illuminato in me tale desiderio ardente di conoscere la loro causa
trad_divina_commedia_paradiso_3_2.csv,falsificato fia lo tuo parere.,come non avevo mai provato con tanta nitidezza.
trad_divina_commedia_paradiso_3_2.csv,"S elli   che questo raro non trapassi,","E lei, che mi conosceva come conoscevo me stessa,"
trad_divina_commedia_paradiso_3_2.csv,esser conviene un termine da onde,per calmare la mia mente agitata
trad_divina_commedia_paradiso_3_2.csv,lo suo contrario pi  passar non lassi ,"prima ancora che cominciassi a parlare, le separavo le labbra"
trad_divina_commedia_paradiso_3_2.csv,e indi l altrui raggio si rifonde,e disse   Ti fai noioso imbecille
trad_divina_commedia_paradiso_3_2.csv,cos  come color torna per vetro,"con false nozioni, in modo che non si pu  vedere"
trad_divina_commedia_paradiso_3_2.csv,lo qual di retro a s  piombo nasconde.,"quello che avresti capito, se non li avessi buttati via."
trad_divina_commedia_paradiso_3_2.csv,Or dirai tu ch el si dimostra tetro,"Non sei ancora sulla terra, come credi."
trad_divina_commedia_paradiso_3_2.csv,"ivi lo raggio pi  che in altre parti,","In effetti, fulmini che osano dalla sua fonte"
trad_divina_commedia_paradiso_3_2.csv,per esser l  refratto pi  a retro.,Non hai mai accelerato tanto quanto torni dalla tua. 
